 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Head],,,,,,,,,,,,,,,,,,,,,,,,,,,
NumFrames,NumSegments,DataFrameRate,EulerRotationOrder,BoneAxis,TranslationUnits,,,,,,,,,,,,,,,,,,,,,,
2015,1,90,ZYX,X,mm,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentNames&Hierarchy],,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment,Parent,,,,,,,,,,,,,,,,,,,,,,,,,,
Segment1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[SegmentData],,,,,,,,,,,,,,,,,,,,,,,,,,,
 Frame# ,,Segment1,,,,,,,,,,,,,,,,,,,,,,,,,
,Timestamp,XToGlobal1,YToGlobal1,ZToGlobal1,VxToGlobal1,VyToGlobal1,VzToGlobal1,VrToGlobal1,AxToGlobal1,AyToGlobal1,AzToGlobal1,ArToGlobal1,QxToGlobal1,QyToGlobal1,QzToGlobal1,QwToGlobal1,ExToGlobal1,EyToGlobal1,EzToGlobal1,EVxToGlobal1,EVyToGlobal1,EVzToGlobal1,EAxToGlobal1,EAyToGlobal1,EAzToGlobal1,Segmentlength1,
1131,1.7643E+12,-181.686417,300.9646,-66.542755,103.181534,72.318878,-1.07254,126.006348,-1786.088623,1327.670288,323.574829,2248.893311,-0.087076,-0.017922,0.306322,0.947767,-10.140815,1.110161,35.723602,-10.767495,0.457813,5.16075,-881.218384,161.513901,661.376831,93.047661, 
1132,1.7643E+12,-180.683884,301.776276,-66.488937,91.743393,76.372833,2.784348,119.404404,-272.776794,-597.958374,370.664978,754.55542,-0.087642,-0.01785,0.306959,0.947511,-10.199527,1.144823,35.798717,-10.473639,2.237335,7.797587,934.112732,158.800064,-186.74617,93.047661, 
1133,1.7643E+12,-179.433014,302.216064,-66.412621,101.403122,56.315918,5.856056,116.139435,2011.528076,-3012.286377,182.242584,3626.751465,-0.085693,-0.017839,0.307424,0.947538,-9.985207,1.081883,35.856308,7.002378,-1.272488,5.971681,2211.570312,-790.568176,-141.916916,93.047661, 
1134,1.7643E+12,-178.320557,302.957214,-66.363968,106.349716,53.142242,5.623627,119.020943,-1121.141113,2441.024902,-224.079895,2695.509521,-0.086686,-0.017838,0.306703,0.947682,-10.094735,1.109557,35.768829,4.715645,-1.586956,-1.344998,-2623.182373,733.963989,-1175.085205,93.047661, 
1135,1.7643E+12,-177.241013,303.703522,-66.223206,98.64006,66.935577,8.523674,119.511032,-266.596985,41.775513,746.088379,793.389587,-0.086962,-0.017596,0.306575,0.947702,-10.116626,1.144222,35.750759,-5.913865,2.805219,-4.749716,709.870605,56.627571,562.23584,93.047661, 
1136,1.7643E+12,-176.167923,304.321991,-66.094681,96.868515,61.414948,12.11792,115.334946,-52.281189,-1035.488892,-99.124146,1041.535522,-0.086714,-0.018094,0.307441,0.947435,-10.105978,1.090636,35.859859,-0.505937,-0.851449,4.096427,263.556396,-714.827881,1030.070068,93.047661, 
1137,1.7643E+12,-174.944229,304.991211,-66.137917,103.355255,57.946014,3.838005,118.552856,1219.894409,411.080933,-1391.260498,1895.451294,-0.086417,-0.01784,0.308005,0.947284,-10.063789,1.113598,35.925396,2.377635,-1.378068,7.858645,255.486481,620.036438,-352.87085,93.047661, 
1138,1.7643E+12,-173.939362,305.740051,-66.022682,100.285263,63.812714,3.239937,118.910446,-1772.49292,644.924927,1283.608276,2281.514893,-0.086696,-0.017999,0.307777,0.947329,-10.100296,1.103839,35.8993,0.25568,0.594155,1.774852,-637.438232,-265.036224,-742.211975,93.047661, 
1139,1.7643E+12,-172.956802,306.691315,-65.965172,89.434204,76.504669,7.773514,117.948586,-180.697632,1639.627075,-467.564392,1714.539307,-0.087873,-0.017823,0.308337,0.947042,-10.22227,1.17067,35.963657,-7.131629,2.568223,1.721733,-692.277344,620.368469,732.650574,93.047661, 
1140,1.7643E+12,-171.716019,307.101624,-65.885994,100.05043,61.270752,6.15097,117.482033,2091.618408,-4381.732422,175.506592,4858.522949,-0.087097,-0.018075,0.308532,0.947046,-10.14598,1.117787,35.99028,-2.055771,0.627658,4.094092,1605.931763,-969.670105,-305.625916,93.047661, 
1141,1.7643E+12,-170.776505,307.887421,-65.787895,98.113403,53.824768,7.977448,112.191734,-2440.283203,3041.455078,153.259277,3902.424805,-0.087805,-0.018326,0.308753,0.946903,-10.23209,1.118147,36.018639,-0.441927,-2.363526,2.474197,-1315.439819,431.256866,14.044656,93.047661, 
1142,1.7643E+12,-169.618057,308.403259,-65.602203,94.408264,58.573608,12.770576,111.834145,1773.358154,-2186.663818,709.503906,2903.393555,-0.085774,-0.018431,0.309237,0.94693,-10.012978,1.039626,36.079659,5.985108,-3.51724,4.022102,2472.305908,-638.925354,264.5784,93.047661, 
1143,1.7643E+12,-168.343613,309.118378,-65.701065,109.480133,55.393066,3.907356,122.758133,939.578247,1614.16626,-2304.883545,2966.618896,-0.086881,-0.017973,0.309131,0.946872,-10.117973,1.127629,36.061363,5.135253,0.426679,1.922552,-2625.279785,1348.830688,-642.497559,93.047661, 
1144,1.7643E+12,-167.299545,309.739227,-65.515335,104.333038,60.118561,3.909073,120.477821,-1866.055298,-763.577271,2305.192627,3062.535889,-0.086954,-0.018259,0.309111,0.946867,-10.136218,1.098922,36.061729,-5.545832,2.668281,-0.806814,702.684509,-945.342346,151.211639,93.047661, 
1145,1.7643E+12,-166.299377,310.640778,-65.548744,91.990585,68.507996,6.854439,114.90255,-355.586243,2273.675537,-1775.026733,2906.331299,-0.08743,-0.018247,0.310021,0.946525,-10.186746,1.126944,36.170506,-3.094744,-0.030823,4.91152,-261.488708,459.503632,878.08844,93.047661, 
1146,1.7643E+12,-165.307114,311.119995,-65.287216,89.659424,62.134552,10.26535,109.566841,-64.022827,-3420.895508,2388.990723,4172.996582,-0.086423,-0.018105,0.309617,0.946753,-10.072029,1.102128,36.12154,2.88853,0.144284,2.691346,1338.477905,-427.984314,-1277.719604,93.047661, 
1147,1.7643E+12,-163.980362,312.063599,-65.311211,104.355698,64.026947,10.689011,122.897583,2709.352051,3761.526367,-2312.731934,5180.579102,-0.087761,-0.017726,0.309759,0.94659,-10.204758,1.192444,36.133537,-0.810553,2.947541,-1.663539,-2004.312744,932.570557,493.840302,93.047661, 
1148,1.7643E+12,-162.920578,312.662628,-65.269135,107.394104,69.418488,0.813675,127.879173,-2162.438965,-2791.049316,535.171509,3571.065186,-0.087713,-0.018061,0.310482,0.946351,-10.210629,1.16219,36.223743,-6.236979,2.702786,4.599267,1027.556152,-976.626404,633.464722,93.047661, 
1149,1.7643E+12,-161.911163,313.187347,-65.056686,93.113937,50.568695,11.45359,106.576653,-407.991028,-601.913452,1380.013306,1559.869629,-0.086015,-0.017864,0.31124,0.946262,-10.016978,1.130822,36.314537,8.450089,-2.773013,8.144945,1616.115967,-9.017473,4.757246,93.047661, 
1150,1.7643E+12,-160.625793,313.944366,-65.049904,103.265305,57.678223,9.865379,118.692146,2235.237061,1881.628418,-1665.891235,3363.332275,-0.086838,-0.017822,0.310351,0.94648,-10.10654,1.155396,36.206486,4.68398,-0.305717,-0.776587,-2294.015381,453.130798,-1610.632935,93.047661, 
1151,1.7643E+12,-159.485123,314.432098,-65.012939,109.171829,56.013794,1.968613,122.718819,-1172.062744,-2181.225586,244.473267,2488.220947,-0.085635,-0.017858,0.311177,0.946317,-9.975245,1.117099,36.307308,1.878022,-0.61754,-0.325274,1788.942993,-509.259125,1691.869263,93.047661, 
1152,1.7643E+12,-158.552338,315.450989,-64.988495,93.305511,67.798004,2.763405,115.369514,-1683.874512,4302.383301,-101.410675,4621.279297,-0.087477,-0.018152,0.311632,0.945994,-10.186628,1.156174,36.363068,-3.603965,0.034992,7.046193,-2775.700684,626.715027,-365.005341,93.047661, 
1153,1.7643E+12,-157.623108,316.128815,-64.756805,83.790665,76.352234,11.526031,113.944672,-28.797913,-2762.62207,1678.683472,3232.783447,-0.087577,-0.018126,0.311818,0.945923,-10.196451,1.164619,36.385139,-9.954305,2.13841,3.502421,1632.639526,-248.099792,-272.873535,93.047661, 
1154,1.7643E+12,-156.295868,316.98999,-64.76918,101.541138,69.255066,9.869156,123.305588,3223.883057,1485.131836,-1976.921143,4062.912109,-0.087906,-0.01794,0.311172,0.946109,-10.226522,1.189599,36.305309,-1.795251,1.504153,-2.599127,-164.009888,133.933502,-825.40509,93.047661, 
1155,1.7643E+12,-155.031998,317.283539,-64.73912,116.59996,51.962585,0.795822,127.656937,-513.294983,-4597.77832,343.721008,4639.092773,-0.086395,-0.018047,0.312027,0.945965,-10.064139,1.132866,36.410576,5.954042,-1.428887,1.14453,1558.882812,-661.880798,1499.263306,93.047661, 
1156,1.7643E+12,-154.151596,318.259949,-64.677277,96.492233,57.148132,4.135666,112.221939,-3106.095947,5531.176758,257.450867,6348.860352,-0.088284,-0.018493,0.311722,0.945882,-10.286977,1.149162,36.376591,-2.720424,-1.819663,3.207568,-3120.286865,591.541077,-1127.916382,93.047661, 
1157,1.7643E+12,-153.072266,319.119995,-64.637039,88.187943,82.640533,4.593658,120.944916,1611.323486,-942.544556,-175.012207,1874.935547,-0.0884,-0.017956,0.312159,0.945738,-10.279915,1.216287,36.423565,-9.709923,3.753954,0.584463,1862.177002,411.710052,655.757324,93.047661, 
1158,1.7643E+12,-151.83989,319.487518,-64.520782,104.026794,55.240631,7.042236,117.994469,1239.6698,-3989.437988,615.756226,4222.742188,-0.086352,-0.01802,0.312441,0.945833,-10.057893,1.13861,36.460114,10.308772,-0.474848,3.758519,1741.18811,-1172.894409,-84.427208,93.047661, 
1159,1.7643E+12,-150.758972,320.237183,-64.41436,104.098206,50.273438,10.020561,116.035629,-1226.815796,3095.343018,-79.657745,3330.551025,-0.087628,-0.01822,0.312778,0.9456,-10.204121,1.166535,36.501415,3.41075,-2.238865,3.503281,-2982.832031,855.371338,38.484421,93.047661, 
1160,1.7643E+12,-149.586304,320.932465,-64.395935,101.411362,65.022583,5.618134,120.597527,743.183899,-440.496826,-712.779236,1120.006226,-0.086744,-0.01826,0.313257,0.945522,-10.108366,1.135422,36.560211,-2.271292,-0.143455,4.504467,1960.064575,-478.197479,141.729034,93.047661, 
1161,1.7643E+12,-148.503021,321.635651,-64.31823,101.517792,62.931061,4.325867,119.519424,-724.026489,64.022827,480.171204,871.135864,-0.087117,-0.018287,0.31329,0.945476,-10.150084,1.146294,36.564098,2.431659,-0.910842,2.820833,-1113.533447,340.06778,-444.783081,93.047661, 
1162,1.7643E+12,-147.369431,322.425995,-64.206673,99.759293,67.208862,8.516808,120.588074,407.496643,705.981445,274.198151,860.027893,-0.087138,-0.018294,0.312865,0.945615,-10.153124,1.141764,36.513092,-2.014138,0.285384,-2.120416,313.289886,-124.747108,-444.641785,93.047661, 
1163,1.7643E+12,-146.596085,323.072388,-63.995743,85.812149,64.653168,14.511909,108.417488,-2917.982422,-1166.00647,804.920166,3243.7771,-0.087441,-0.018181,0.313989,0.945217,-10.180806,1.177024,36.646763,-1.38252,1.382877,3.719924,-199.598618,322.295959,1495.903076,93.047661, 
1164,1.7643E+12,-145.178452,323.689148,-64.089905,98.594055,56.841888,5.254555,113.927162,5218.725586,-240.023804,-2471.244141,5779.251953,-0.086735,-0.018027,0.314083,0.945253,-10.098045,1.169186,36.657337,2.478558,1.233956,6.491052,894.592651,-349.101807,-997.10022,93.047661, 
1165,1.7643E+12,-144.143494,324.429382,-63.983528,110.366592,61.064758,0.54966,126.134811,-3099.668945,1000.140381,1624.362915,3639.613037,-0.086945,-0.018201,0.31416,0.945205,-10.127124,1.158696,36.668037,2.415743,-0.824763,0.957382,-905.899353,-21.46752,1.039699,93.047661, 
1166,1.7643E+12,-143.073532,325.297363,-63.940136,94.721375,72.36969,6.739597,119.394028,283.529663,1034.747314,-510.174194,1188.010376,-0.087772,-0.018295,0.314052,0.945163,-10.221034,1.177324,36.655144,-5.534483,0.366234,-0.098636,-525.141357,235.846863,-191.123047,93.047661, 
1167,1.7643E+12,-142.043518,325.783844,-63.738262,94.498901,60.950775,11.036968,112.990501,-323.574829,-3090.151855,1283.700928,3361.789307,-0.086267,-0.01844,0.315095,0.944952,-10.060656,1.118238,36.783546,2.991043,-1.820606,5.197751,2059.736084,-629.477966,1144.472656,93.047661, 
1168,1.7643E+12,-140.872971,326.507568,-63.836121,99.025269,54.459229,4.680691,113.109329,1138.320923,1921.673584,-2427.830811,3298.934082,-0.086911,-0.018386,0.315237,0.944846,-10.128877,1.14891,36.799561,4.147085,-1.278641,6.498679,-1851.64856,727.031738,-910.305603,93.047661, 
1169,1.7643E+12,-139.96666,327.423615,-63.685539,93.458633,73.789673,2.372532,119.101051,-2140.315186,1557.806396,2012.362305,3325.253662,-0.088304,-0.018288,0.31488,0.944838,-10.277879,1.206225,36.754211,-9.775029,3.959408,-1.319916,-654.331909,215.816956,-497.041473,93.047661, 
1170,1.7643E+12,-138.761658,328.26239,-63.636215,95.009079,78.96698,8.995743,123.868607,2419.395508,-625.891113,-820.184326,2630.193115,-0.088984,-0.018144,0.314666,0.944848,-10.347285,1.244206,36.726337,-9.828391,4.288314,-3.295117,644.726685,-156.613861,141.505173,93.047661, 
1171,1.7643E+12,-137.424911,328.674866,-63.587952,114.378662,56.306305,4.391441,127.562386,1067.129517,-3453.030273,-8.589935,3614.174561,-0.086893,-0.018241,0.315665,0.944708,-10.121176,1.168517,36.849617,7.051616,-1.696872,4.293185,2393.674561,-920.719604,1224.38916,93.047661, 
1172,1.7643E+12,-136.167725,329.645264,-63.555042,116.72699,62.229309,3.652782,132.329208,-644.430542,4519.170898,-124.368668,4566.581543,-0.08757,-0.018323,0.316858,0.944244,-10.196539,1.197112,36.993359,6.783583,-2.119208,12.016026,-2441.920654,844.699097,165.722244,93.047661, 
1173,1.7643E+12,-135.186508,329.909271,-63.381344,100.728149,55.548248,9.297352,115.404541,-2235.36084,-5721.762207,1140.391113,6247.871094,-0.085605,-0.018276,0.316171,0.944655,-9.981143,1.123187,36.91209,6.301494,-2.039855,2.811205,2355.144775,-830.415527,-1822.589966,93.047661, 
1174,1.7643E+12,-134.314545,330.9328,-63.345406,83.393097,57.939148,9.433651,101.982094,-884.94873,6152.124023,-1115.8573,6314.815918,-0.08755,-0.018271,0.31662,0.944327,-10.192766,1.199422,36.964199,0.169762,0.103958,-1.312099,-3458.856445,1216.302002,1080.395142,93.047661, 
1175,1.7643E+12,-133.428162,331.839691,-63.321716,79.125595,86.868896,2.683239,117.534103,116.798401,-944.769287,-99.216843,957.117981,-0.089507,-0.019319,0.316414,0.944192,-10.444605,1.155235,36.948044,-20.855778,1.44215,1.617938,-325.740509,-975.427551,-552.988464,93.047661, 
1176,1.7643E+12,-132.188873,332.327148,-63.142216,95.655212,62.745667,9.143543,114.762985,2858.532715,-3397.412109,1262.071655,4615.890137,-0.087581,-0.018869,0.315853,0.944569,-10.218699,1.127657,36.877903,-1.166996,-3.229421,-3.883381,3869.721191,134.544662,-437.249023,93.047661, 
1177,1.7643E+12,-130.966339,333.028595,-63.181252,110.782013,53.500671,6.320915,123.186569,-135.708618,1733.312988,-1770.144653,2481.169678,-0.087962,-0.018609,0.316806,0.94422,-10.249785,1.179934,36.989571,8.766872,1.111473,1.868783,-2081.625,646.816345,1472.63855,93.047661, 
1178,1.7643E+12,-129.756882,333.637695,-63.092113,109.439621,58.974609,2.254601,124.338722,-105.921936,-748.00415,1038.208008,1283.980347,-0.08664,-0.018736,0.317378,0.944147,-10.109365,1.123974,37.061077,4.920094,-0.16575,8.242898,1389.204956,-876.716614,-325.297729,93.047661, 
1179,1.7643E+12,-128.638519,334.244232,-62.970825,104.751892,54.703674,9.469185,118.554276,-737.869263,-20.76416,260.417175,782.751099,-0.08601,-0.018478,0.317659,0.944115,-10.030943,1.131877,37.092888,9.847886,-2.162548,4.649264,-502.202515,517.29303,-321.556488,93.047661, 
1180,1.7643E+12,-127.480492,334.858856,-62.802898,102.437553,54.95224,13.014679,116.972572,321.2883,65.505981,377.771759,500.228668,-0.084477,-0.01812,0.317437,0.944335,-9.850905,1.112147,37.064201,11.630636,-0.532216,0.140429,823.097473,-223.833359,-490.033752,93.047661, 
1181,1.7643E+12,-126.389366,335.672119,-62.83292,101.211891,64.254913,6.20573,120.046043,-541.907471,1608.97522,-1603.382446,2335.230225,-0.085625,-0.018472,0.318166,0.94398,-9.988155,1.123719,37.154301,1.925476,-0.367111,2.763477,-2570.026367,253.552399,962.182312,93.047661, 
1182,1.7643E+12,-125.147926,336.585083,-62.665897,104.965439,77.680206,6.165047,130.728592,1217.546143,807.577515,1596.059448,2163.794189,-0.085952,-0.018502,0.318967,0.943679,-10.023961,1.140929,37.250805,-7.787505,1.295172,8.397165,821.68988,45.658428,51.881687,93.047661, 
1183,1.7643E+12,-124.258385,337.111328,-62.617855,95.894165,64.764404,9.677925,116.119682,-2850.375488,-3132.421875,-963.741333,4343.443848,-0.086052,-0.018552,0.318541,0.943813,-10.037165,1.134688,37.199924,-2.205438,0.493597,2.053084,183.082077,-189.941803,-1193.816406,93.047661, 
1184,1.7643E+12,-123.121803,337.802124,-62.571396,91.175537,54.766846,4.252567,106.444679,2001.022339,1332.861328,-12.823105,2404.323975,-0.085957,-0.018823,0.318682,0.943768,-10.036549,1.103461,37.219673,-0.566418,-1.686038,-1.400815,111.94162,-202.392487,572.114685,93.047661, 
1185,1.7643E+12,-122.159958,339.010101,-62.536045,94.429207,85.444794,3.68145,127.401886,-1415.361816,4189.169434,-89.978027,4422.723633,-0.088567,-0.018557,0.318561,0.943573,-10.311666,1.226634,37.199863,-12.352547,4.137554,-0.002736,-2233.444824,1250.639038,-320.46048,93.047661, 
1186,1.7643E+12,-120.956917,339.394409,-62.453739,97.419891,71.652832,5.294552,121.048737,1953.685059,-6671.722656,380.336365,6962.285645,-0.086652,-0.0187,0.31905,0.943583,-10.107415,1.146088,37.262066,-3.189026,1.918226,1.907619,3882.878418,-1650.118164,664.324402,93.047661, 
1187,1.7643E+12,-119.689407,339.849701,-62.413067,111.174774,37.781982,5.534019,117.549706,522.193909,574.969482,-337.232208,846.759705,-0.085182,-0.018619,0.319359,0.943614,-9.943756,1.104087,37.299892,16.555941,-5.514632,4.50131,-328.784393,312.203644,-197.460114,93.047661, 
1188,1.7643E+12,-118.646645,340.69696,-62.284225,103.96225,58.614807,7.628117,119.59111,-1820.448242,3174.938965,714.169678,3728.848145,-0.085943,-0.018723,0.319623,0.943453,-10.030318,1.123638,37.332092,3.469375,-1.010278,3.151136,-2026.797607,498.580139,-45.57119,93.047661, 
1189,1.7643E+12,-118.057953,341.846619,-62.162254,73.415451,89.861298,11.286564,116.585884,-3677.975586,2449.429199,-55.649185,4419.310547,-0.08933,-0.019585,0.319866,0.943039,-10.430925,1.157888,37.366741,-21.922609,2.42108,3.008234,-2543.759521,119.064232,19.848825,93.047661, 
1190,1.7643E+12,-115.976471,341.869171,-62.145027,120.157814,52.749481,6.263924,131.375961,12091.60059,-9129.556641,-848.426025,15174.8291,-0.083095,-0.017989,0.321216,0.943182,-9.691055,1.114361,37.519794,15.266834,-0.417447,8.446676,9237.859375,-629.999023,959.070862,93.047661, 
1191,1.7643E+12,-115.439003,342.870361,-62.094334,117.852745,46.06842,3.056431,126.573738,-12506.51367,7926.965332,271.077332,14809.5625,-0.086182,-0.019064,0.320568,0.943104,-10.067695,1.105611,37.449139,16.345375,-2.352459,3.70784,-9043.72168,281.696808,-1812.061401,93.047661, 
1192,1.7643E+12,-114.415009,343.658661,-62.00898,70.265808,80.527039,6.122131,107.048439,3940.864502,-1724.414062,280.748749,4310.781738,-0.086724,-0.01903,0.320533,0.943067,-10.125641,1.128992,37.444141,-19.556332,0.658394,-3.404471,2581.414795,260.256744,531.845337,93.047661, 
1193,1.7643E+12,-113.120407,344.263885,-61.966206,104.336815,62.708588,5.765762,121.867889,2191.916748,-1482.907104,-344.895172,2668.794678,-0.085708,-0.018848,0.320859,0.943053,-10.007842,1.114484,37.482529,2.693357,0.399268,1.502534,1423.529175,-306.899536,351.415558,93.047661, 
1194,1.7643E+12,-112.260445,346.132507,-61.971828,96.955376,111.32309,1.67181,147.634583,-3520.575684,10233.51758,-392.016235,10829.2666,-0.092498,-0.01975,0.322127,0.94196,-10.779517,1.282732,37.637833,-29.424452,6.918306,8.71618,-7204.734863,1480.326416,947.04071,93.047661, 
1195,1.7643E+12,-111.00032,345.744385,-61.748806,95.4039,66.622467,9.782982,116.773987,3241.310059,-18279.62891,1852.0271,18656.92773,-0.086126,-0.019115,0.321177,0.942901,-10.062852,1.104543,37.523132,-2.475464,-0.447358,1.827198,12055.55273,-2806.145752,-2187.057373,93.047661, 
1196,1.7643E+12,-109.985855,346.665314,-61.78323,102.356529,23.976288,8.486938,105.469185,-1989.836914,10603.31738,-2085.314941,10988.09961,-0.087483,-0.019186,0.321645,0.942615,-10.212738,1.152079,37.579056,25.505049,-5.879411,-2.644995,-7019.060059,1828.376221,1382.062744,93.047661, 
1197,1.7643E+12,-108.833588,347.127838,-61.652851,97.502975,62.255402,4.31797,115.763596,1116.197266,-3713.07666,1334.900635,4100.584961,-0.085543,-0.019207,0.321694,0.942776,-10.002053,1.078403,37.586967,2.735957,-1.176266,2.872656,2920.623535,-981.809998,-388.885529,93.047661, 
1198,1.7643E+12,-107.774254,347.978546,-61.587307,99.522057,59.095459,8.816528,116.080338,-752.762573,3144.287109,-525.160217,3275.513184,-0.086589,-0.019196,0.321684,0.942684,-10.115709,1.118277,37.584637,4.366299,-1.52107,0.251116,-2627.161865,919.745361,-82.991608,93.047661, 
1199,1.7643E+12,-106.668602,348.645721,-61.592686,97.424355,68.304749,2.707443,119.014175,375.176239,-1486.61499,-574.475098,1637.315796,-0.086493,-0.019551,0.32272,0.942331,-10.117124,1.087502,37.713348,-5.178168,0.409413,5.68708,909.157776,-572.258423,1061.465088,93.047661, 
1200,1.7643E+12,-105.28421,349.579193,-61.437374,112.051964,72.029114,6.746979,133.376755,2257.793457,2157.000732,1301.591553,3382.960693,-0.086372,-0.019075,0.323113,0.942217,-10.085837,1.138512,37.756153,1.344239,0.910592,7.718296,264.875427,662.470642,-695.846313,93.047661, 
1201,1.7643E+12,-104.671288,350.085968,-61.219696,89.87915,64.811096,16.784534,112.073463,-6248.899902,-3456.243896,505.168518,7158.880371,-0.086164,-0.019492,0.322945,0.942286,-10.078865,1.084055,37.740211,1.721639,-0.155111,1.208826,-196.94342,-854.297302,-475.858246,93.047661, 
1202,1.7643E+12,-103.382614,350.863434,-61.356182,85.571823,57.790833,3.653641,103.323112,5473.581055,2192.596436,-2868.729492,6557.223145,-0.086076,-0.019491,0.323244,0.942191,-10.068898,1.083969,37.776283,0.762251,-2.454469,0.905908,24.253731,440.412842,421.333069,93.047661, 
1203,1.7643E+12,-102.331352,351.737091,-61.260021,105.297089,74.300537,-1.814632,128.884979,-1923.033203,779.150391,1884.440186,2802.899658,-0.08748,-0.019438,0.323147,0.942096,-10.219864,1.141023,37.762756,-6.344937,2.563555,1.014532,-1303.547729,462.831573,-401.780762,93.047661, 
1204,1.7643E+12,-101.251068,352.635437,-61.108902,95.919571,79.740143,11.127605,125.2313,235.079956,199.978638,445.162598,541.686035,-0.087589,-0.019101,0.322989,0.942147,-10.219547,1.179746,37.74025,-6.779183,4.30998,-1.621491,1225.383301,-148.475067,-72.703461,93.047661, 
1205,1.7643E+12,-100.346886,353.433044,-61.081253,89.300995,76.317902,8.044567,117.744659,-1426.423584,-815.982056,-1000.109497,1923.728149,-0.088813,-0.020193,0.323754,0.941747,-10.39238,1.115834,37.842438,-7.763217,-1.133493,3.585667,-1402.509521,-831.350159,1009.992065,93.047661, 
1206,1.7643E+12,-98.639282,353.939453,-61.048267,117.530365,58.680725,2.728558,131.393524,6507.710449,-2358.709717,43.227768,6922.114746,-0.086755,-0.019423,0.324895,0.941562,-10.138354,1.134306,37.974392,3.653673,-2.044807,10.53625,3457.549805,667.313599,241.112823,93.047661, 
1207,1.7643E+12,-97.515594,354.455994,-60.870007,127.408104,46.032715,9.506092,135.802063,-4729.717285,82.067871,1176.728394,4874.592285,-0.085004,-0.01887,0.32526,0.941607,-9.926785,1.132258,38.014626,20.951801,0.739083,7.748394,-343.886688,-166.213409,-742.92688,93.047661, 
1208,1.7643E+12,-96.791855,355.302856,-60.86887,83.134232,61.353149,8.072891,103.63726,-3239.579834,2675.610352,-1434.70459,4439.835938,-0.0868,-0.019609,0.324363,0.941738,-10.150846,1.110217,37.911896,-0.562152,-1.084021,-2.812282,-3528.624756,-161.945206,-1157.994873,93.047661, 
1209,1.7643E+12,-95.648972,355.852539,-60.758591,83.998032,62.844543,5.013714,105.024963,3395.063721,-2407.159424,884.052673,4254.694336,-0.085604,-0.019522,0.324843,0.941684,-10.0168,1.080039,37.970066,-4.050707,-2.349867,-2.005013,2900.684814,-65.907211,1303.303223,93.047661, 
1210,1.7643E+12,-94.452721,356.557007,-60.673733,105.26104,56.436768,8.781166,119.758522,432.277679,1253.759766,-205.911255,1342.079346,-0.085465,-0.019213,0.32486,0.941697,-9.990141,1.108325,37.969189,7.231774,-0.085111,2.578219,-869.838196,473.563324,-478.321503,93.047661, 
1211,1.7643E+12,-93.539253,357.685669,-60.613907,94.937325,82.490845,6.510773,125.937386,-2290.546387,3435.974121,-202.759552,4134.444824,-0.087552,-0.019073,0.32446,0.941646,-10.212641,1.197231,37.917542,-8.812826,5.273649,-2.363711,-2018.189819,491.01355,-411.225769,93.047661, 
1212,1.7643E+12,-92.344627,358.074402,-60.531315,94.864197,68.282776,6.408806,117.059074,2277.383301,-5993.426758,184.405518,6414.175293,-0.085646,-0.019586,0.325496,0.941453,-10.023032,1.081565,38.049591,-1.480133,-1.204201,3.618063,3338.074707,-1657.026611,1487.945068,93.047661, 
1213,1.7643E+12,-90.919281,358.9133,-60.440998,117.89875,55.243378,7.780895,130.431931,1868.836182,3646.334961,62.570572,4097.831543,-0.085543,-0.019436,0.326327,0.941178,-10.00536,1.102663,38.148533,9.327618,-4.25554,10.39463,-1392.679565,1107.785645,-268.162872,93.047661, 
1214,1.7643E+12,-89.917923,359.648987,-60.423737,109.201698,70.856323,4.841022,130.265366,-3434.305664,-836.004639,-591.747681,3583.786133,-0.085781,-0.019849,0.326546,0.941071,-10.046404,1.069411,38.178917,-1.051737,-0.54693,5.819641,-475.604309,-440.23584,-555.335266,93.047661, 
1215,1.7643E+12,-89.329956,360.768036,-60.326263,71.519623,83.463135,5.163059,110.035484,-3348.468018,3105.230713,649.714294,4612.680664,-0.089346,-0.020579,0.326079,0.940886,-10.462041,1.119797,38.126621,-20.550642,0.771025,-0.986013,-3034.198486,677.467712,-669.682495,93.047661, 
1216,1.7643E+12,-87.905342,361.06424,-60.160877,90.566139,63.686371,11.828671,111.346741,6776.84082,-6665.04834,550.095764,9521.083984,-0.085422,-0.019537,0.327374,0.940823,-9.994691,1.098296,38.276253,2.327106,1.299807,4.380183,7152.193359,-582.286865,1635.597778,93.047661, 
1217,1.7643E+12,-86.467461,361.79422,-60.131012,128.812286,46.178284,8.786316,137.121262,107.466888,3513.592529,-1097.719604,3682.644531,-0.08508,-0.019503,0.327509,0.940808,-9.956064,1.090505,38.29253,22.768955,-1.318137,7.46589,-3472.660156,111.056824,-1080.17041,93.047661, 
1218,1.7643E+12,-85.738823,362.477631,-60.097767,97.493362,63.6026,2.839966,116.440163,-5744.874512,-377.215576,27.376556,5757.310547,-0.085922,-0.019647,0.327091,0.940873,-10.053555,1.102387,38.242691,-2.648921,0.184102,-1.510315,-1102.557617,159.346268,-535.546448,93.047661, 
